word,translation,reference,has_letter_outside_alphabet,has_letter_from_emakhuwa,vowel_seq,consonat_seq,label,tag,match_,match_in_portuguese_not_stopword_,distance_match_emakhuwa_,distance_soundex_match_emakhuwa_,distance_soundex_translation_emakhuwa_,start_with_f,start_with_ch,consonat_vowels,vowel_consonat
ofilipina,filipinas,filipinas,0,0,0,0,1,loan,filipinas,1,0.222222222,0,0,0,0,0,0
etekereetuo,decreto,decreto,0,0,1,0,1,loan,decreto,1,0.545454545,0.5,0.5,0,0,0,0
ipoostu,posto,posto,0,0,0,1,1,loan,posto,1,0.428571429,0,0,0,0,0,0
goliyathi,golias,golias,1,1,0,0,1,loan,golas,1,0.555555556,0.333333333,0.333333333,0,0,0,0
ipirinketa,brinquedo,brinquedo,0,0,0,0,1,loan,brinquedo,1,0.7,0.6,0.6,0,0,0,0
isìnku,chunco,zinco,0,0,0,0,1,loan,chinco,1,0.833333333,0,0,0,0,0,0
austaraale,austral,austral,0,0,1,1,1,loan,austral,1,0.3,0.5,0.5,0,0,0,0
asosiyasau,associação,associação,0,0,1,0,1,loan,associação,1,0.6,0,0,0,0,0,0
operesitensiya,presidência,presidência,0,0,0,0,1,loan,presidência,1,0.428571429,0.333333333,0.333333333,0,0,0,0
afrika,áfrica,áfrica,0,0,0,1,1,loan,áfrica,1,0.333333333,0,0,0,0,0,0
ekereetitu,inquérito,inquérito,0,0,0,0,1,loan,inquérito,1,0.8,0.25,0.25,0,0,0,0
evanxelica,evangélica,evangélica,0,0,0,0,1,loan,evangélica,1,0.2,0.4,0.4,0,0,1,0
ikatana,catana,catana,0,0,0,0,1,loan,catana,1,0.285714286,0,0,0,0,0,0
itelya,telhas,telhas,0,1,0,0,1,loan,telhas,1,0.5,0,0,0,0,0,0
mateyo,mateus,mateus,0,0,0,0,1,loan,mateus,1,0.333333333,0,0,0,0,0,0
ilituru,litro,litro,0,0,0,0,1,loan,litro,1,0.428571429,0.333333333,0.333333333,0,0,0,0
fevereero,ferroviário,ferroviário,0,0,0,0,1,loan,ferroviário,1,0.636363636,0.25,0.25,1,0,0,0
eporoovinsia,província,província,0,0,1,0,1,loan,província,1,0.416666667,0.2,0.2,0,0,0,0
geológicos,gológico,geológico,1,0,1,0,1,loan,geológico,1,0.1,0,0.25,0,0,1,0
ireferencia,referência,referencia,0,0,1,0,1,loan,referência,1,0.181818182,0,0,0,0,0,1
wasia,ásia,ásia,0,0,1,0,1,loan,ásia,1,0.4,0.5,0.5,0,0,0,0
itribunaale,tribunal,tribunal,1,0,0,1,1,loan,tribunal,1,0.272727273,0.25,0.25,0,0,0,0
wltalia,itália,itália,0,0,1,0,1,loan,itália,1,0.428571429,0.333333333,0.333333333,0,0,0,0
akongresu,congressos,congressos,1,1,0,1,1,loan,congressos,1,0.5,0,0,0,0,0,0
azeloti,zelotenses,zelotas,1,0,0,0,1,loan,azeloti,0,0,0,0.4,0,0,0,0
ezek,eze,eze,1,0,0,0,1,loan,reze,1,0.5,1,0.5,0,0,0,0
hermojene,hermógenes,hermógenes,1,0,0,0,1,loan,hermojene,0,0,0,0,0,0,0,0
ipulooku,bloco,bloco,0,0,0,0,1,loan,bloco,1,0.75,0.333333333,0.333333333,0,0,0,0
fereliimo,frelimo,frelimo,0,0,0,0,1,loan,frelimo,1,0.222222222,0,0,1,0,0,0
exeokarafiya,geografia,geografia,0,0,1,0,1,loan,geografia,1,0.416666667,0.75,0.75,0,0,0,0
yomozampique,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.333333333,0.2,0.2,0,0,1,0
eubulo,êubulo,êubulo,1,0,1,0,1,loan,eubulo,0,0,0,0,0,0,0,0
manazista,astazistas,nazistas,1,0,0,1,1,loan,manazista,0,0,0,0.333333333,0,0,0,0
marta,marta,marta,0,0,0,1,1,loan,marta,1,0,0,0,0,0,0,0
sekuuru,securo,seguro,0,0,1,0,1,loan,escuro,1,0.571428571,0,0,0,0,0,0
kapiau,campeão,campeão,0,0,1,0,1,loan,campeão,1,0.714285714,0.333333333,0.333333333,0,0,0,0
eperesentaaxe,percentagem,percentagem,0,0,0,0,1,loan,percentagem,1,0.461538462,0.333333333,0.333333333,0,0,0,0
yoprotejeria,protegendo,protegendo,1,0,1,1,1,loan,protegendo,1,0.5,0.25,0.25,0,0,0,0
obotswana,botswana,botswana,1,0,0,0,1,loan,botswana,1,0.111111111,0,0,0,0,0,0
ekapela,capela,capela,0,0,0,0,1,loan,capela,1,0.285714286,0,0,0,0,0,0
eskasawu,escação,equação,0,0,0,1,1,loan,escoação,1,0.75,0.25,0.25,0,0,0,0
iparatho,parato,prato,0,1,0,0,1,loan,palato,1,0.375,0,0,0,0,0,0
estuufa,estufa,estufa,0,0,1,1,1,loan,estufa,1,0.142857143,0,0,0,0,0,0
yeremiya,jermia,jeremias,0,0,0,0,1,loan,termia,1,0.375,0.5,0.5,0,0,0,0
eparaata,barata,barata,0,0,0,0,1,loan,barata,1,0.375,0.333333333,0.333333333,0,0,0,0
mamisionaaria,missionária,missionárias,0,0,1,0,1,loan,missionária,1,0.384615385,0,0,0,0,0,0
kuvernatore,governador,governador,0,0,0,0,1,loan,governador,1,0.363636364,0.6,0.6,0,0,0,0
ebola,bola,bola,1,0,0,0,1,loan,bola,1,0.2,0,0,0,0,0,0
esurtaato,esquadro,esquadro,0,0,0,1,1,loan,esquadro,1,0.555555556,0.75,0.75,0,0,0,0
misawu,missão,missão,0,0,0,0,1,loan,missão,1,0.5,0.333333333,0.333333333,0,0,0,0
isaapatu,sábado,sapato,0,0,0,0,1,loan,sábado,1,0.75,0.666666667,0.666666667,0,0,0,0
osumatra,sumatra,sumatra,0,0,0,1,1,loan,osumatra,0,0,0,0,0,0,0,0
omosambike,moçambique,moçambique,1,0,0,0,1,loan,moçambique,1,0.4,0,0,0,0,0,0
istatu,estado,estado,0,0,0,1,1,loan,estado,1,0.5,0.5,0.5,0,0,0,0
openínsula,pensula,península,0,0,0,0,1,loan,openínsula,0,0,0,0,0,0,0,0
weefesu,efésios,efésios,0,0,0,0,1,loan,efésio,1,0.714285714,0.333333333,0.333333333,0,0,0,1
emosambikhi,moçambique,moçambique,1,1,0,0,1,loan,moçambique,1,0.454545455,0,0,0,0,0,0
esegunda,segunda,segunda,1,0,0,0,1,loan,segunda,1,0.125,0,0,0,0,0,1
exitatu,estado,estado,0,0,0,0,1,loan,estado,1,0.571428571,1,1,0,0,0,0
isupermerkaatu,supermercado,supermercado,0,0,0,0,1,loan,supermercado,1,0.357142857,0.166666667,0.166666667,0,0,0,0
okompelekusu,compelêco,complexo,0,0,0,0,1,loan,okompelekusu,0,0,0,0.166666667,0,0,0,0
zena,zenas,zenas,1,0,0,0,1,loan,zonas,1,0.4,0,0,0,0,0,0
betuweli,betuel,betuel,1,0,0,0,1,loan,betuweli,0,0,0,0.5,0,0,0,0
etemokrafiya,demografia,demografia,0,0,0,1,1,loan,demografia,1,0.333333333,0.6,0.6,0,0,0,0
golfinho,golfinhos,golfinhos,1,0,0,0,1,loan,golfinhos,1,0.111111111,0,0,0,0,0,0
mukuveerununi,governador,governador,0,0,0,0,1,loan,governador,1,0.769230769,0.8,0.8,0,0,0,0
oparadiso,paraíso,paraíso,1,0,0,0,1,loan,paraíso,1,0.333333333,0.25,0.25,0,0,0,1
leeste,leste,leste,0,0,0,1,1,loan,leste,1,0.166666667,0,0,0,0,0,0
okaapu,cabo,cabo,0,0,0,0,1,loan,cabo,1,0.833333333,0.5,0.5,0,0,0,0
isaaya,saias,saias,0,0,0,0,1,loan,saias,1,0.666666667,0,0,0,0,0,0
omalawi,malauí,malauí,0,0,0,0,1,loan,omalawi,0,0,0,0.333333333,0,0,0,0
ipurusento,porcento,porcento,0,0,0,0,1,loan,porcento,1,0.4,0.2,0.2,0,0,0,0
okapineti,gabinete,gabinete,0,0,0,0,1,loan,gabinete,1,0.444444444,0.5,0.5,0,0,0,0
mukaafrika,africa,africa,0,0,0,1,1,loan,africa,1,0.5,0.4,0.4,0,0,0,0
teofilo,teófilo,teófilo,0,0,1,0,1,loan,teófilo,1,0.142857143,0,0,0,0,0,0
panafrikana,pan-africana,pan-africana,0,0,0,1,1,loan,pan-africana,1,0.166666667,0.142857143,0.142857143,0,0,0,0
mesoputamia,mesopotâmia,mesopotâmia,0,0,1,0,1,loan,mesopotâmia,1,0.181818182,0,0,0,0,0,0
markus,marcos,marcos,0,0,0,0,1,loan,marcos,1,0.333333333,0,0,0,0,0,0
otessalonica,tessalónica,tessalónica,0,0,0,1,1,loan,otessalonica,0,0,0,0,0,0,1,0
trompa,trompas,trompas,0,0,0,1,1,loan,trompas,1,0.142857143,0,0,0,0,0,0
eshapatto,sapato,sapato,0,1,0,0,1,loan,sapato,1,0.333333333,0,0,0,0,0,0
munaziri,nazireu,nazireu,1,0,0,0,1,loan,munaziri,0,0,0,0,0,0,0,0
wamphula,nampula,nampula,0,1,0,0,1,loan,nampula,1,0.25,0.5,0.5,0,0,0,0
oquebec,quebec,quebec,1,0,1,0,1,loan,oquebec,0,0,0,0,0,0,1,0
benjamin,benjamin,benjamin,1,0,0,0,1,loan,benjamin,1,0,0,0,0,0,0,0
xuunyu,junho,junho,0,1,1,0,1,loan,junho,1,0.666666667,0.5,0.5,0,0,0,0
osuécia,suécia,suécia,0,0,1,0,1,loan,suécia,1,0.142857143,0,0,0,0,0,0
efilosofia,filosofia,filosofia,0,0,1,0,1,loan,filosofia,1,0.1,0,0,0,0,0,1
lusiano,luciano,luciano,0,0,1,0,1,loan,luciano,1,0.142857143,0,0,0,0,0,0
matemática,matemática,matemática,0,0,0,0,1,loan,matemática,1,0,0,0,0,0,1,0
mutooreni,motor,motor,0,0,0,0,1,loan,motor,1,0.555555556,0.5,0.5,0,0,0,0
opurtunitaate,oportunidade,oportunidade,0,0,0,1,1,loan,oportunidade,1,0.307692308,0.2,0.2,0,0,0,0
eloja,lojas,lojas,1,0,0,0,1,loan,lojas,1,0.4,0,0,0,0,0,0
ekapitaali,capital,capital,0,0,0,0,1,loan,capital,1,0.4,0.25,0.25,0,0,0,0
ekilatero,equiláteiro,equilátero,0,0,0,0,1,loan,equilátero,1,0.3,0,0,0,0,0,0
epakoti,pacote,pacote,0,0,0,0,1,loan,pacote,1,0.428571429,0,0,0,0,0,0
mprovisiya,província,província,0,0,0,1,1,loan,província,1,0.5,0.5,0.5,0,0,0,0
lipertasau,libertação,libertação,0,0,1,1,1,loan,libertação,1,0.4,0.2,0.2,0,0,0,0
maxistaraatura,magistratura,magistratura,0,0,0,1,1,loan,magistratura,1,0.214285714,0.5,0.5,0,0,0,0
wangoche,angoche,angoche,1,1,0,1,1,loan,angoche,1,0.125,0.333333333,0.333333333,0,0,0,0
maefesu,efésios,efésios,0,0,1,0,1,loan,efésio,1,0.714285714,0.333333333,0.333333333,0,0,0,1
oroyal,royal,royal,0,0,0,0,1,loan,royal,1,0.166666667,0,0,0,0,0,0
alemaanya,alemanha,alemanha,0,1,0,0,1,loan,alemanha,1,0.222222222,0,0,0,0,0,0
opasiyari,passear,passear,0,0,0,0,1,loan,passear,1,0.444444444,0.333333333,0.333333333,0,0,0,0
w’asia,ásia,ásia,1,0,1,0,1,loan,ásia,1,0.5,0.666666667,0.666666667,0,0,0,0
pataroya,patroa,patroa,0,0,0,0,1,loan,patroa,1,0.25,0.333333333,0.333333333,0,0,0,0
pritanika,pritânica,britânica,0,0,0,1,1,loan,britânica,1,0.333333333,0.25,0,0,0,0,0
waafrica,áfrica,áfrica,0,0,0,1,1,loan,áfrica,1,0.375,0.25,0.25,0,0,1,0
sinayaasta,cineasta,cineasta,0,0,0,1,1,loan,cineasta,1,0.4,0,0,0,0,0,0
ikovato,covado,côvados,0,0,0,0,1,loan,cávado,1,0.571428571,0.333333333,0.333333333,0,0,0,0
irefencia,refencia,referencia,0,0,1,0,1,loan,refendia,1,0.222222222,0.25,0,0,0,0,1
esmeralta,esmeralda,esmeralda,0,0,0,0,1,loan,esmeralda,1,0.111111111,0.333333333,0.333333333,0,0,0,0
oyordani,jordão,jordão,1,0,0,0,1,loan,jordão,1,0.625,0.666666667,0.666666667,0,0,0,0
institute,instítuto,instítuto,0,0,0,1,1,loan,instituto,1,0.111111111,0,0,0,0,0,0
oseeti,sedi,sedi,0,0,0,0,1,loan,seda,1,0.666666667,0.5,0.5,0,0,0,0
alixeepirika,algébrica,algébrica,0,0,0,0,1,loan,algébrica,1,0.583333333,0.6,0.6,0,0,0,0
esenya,saía,saía,0,1,0,0,1,loan,saía,1,0.666666667,0.5,0.5,0,0,0,0
ekastronomiya,gastronomia,gastronomia,0,0,0,1,1,loan,gastronomia,1,0.230769231,0.333333333,0.333333333,0,0,0,0
nowemi,noemi,noemi,0,0,0,0,1,loan,noema,1,0.333333333,0.666666667,0.666666667,0,0,0,0
isiminaariyu,seminário,seminário,0,0,0,0,1,loan,seminário,1,0.5,0,0,0,0,0,0
demetrio,demétrio,demétrio,1,0,1,1,1,loan,demétrio,1,0.125,0,0,0,0,0,0
okanàni,canaa,canaã,0,0,0,0,1,loan,canoa,1,0.714285714,0,0,0,0,0,0
gisèleohiyu,gisèleeu,gisèleeu,1,0,1,0,1,loan,gisèleohiyu,0,0,0,0,0,0,0,0
gileade,gileade,gileade,1,0,1,0,1,loan,gileade,0,0,0,0,0,0,0,1
epolitica,política,política,0,0,0,0,1,loan,política,1,0.222222222,0,0,0,0,1,0
wetiopia,etiópia,etiópia,0,0,1,0,1,loan,etiópia,1,0.25,0.333333333,0.333333333,0,0,0,0
esawuu,esaú,esaú,0,0,1,0,1,loan,esa,1,0.5,0.5,0.5,0,0,0,0
sisteema,sistema,sistema,0,0,0,1,1,loan,sistema,1,0.125,0,0,0,0,0,0
hanna,ana,ana,0,0,0,0,1,loan,ana,1,0.4,0,0,0,0,0,0
ikirime,crime,crime,0,0,0,0,1,loan,crime,1,0.428571429,0.333333333,0.333333333,0,0,0,0
esekertariatu,secretariado,secretariado,0,0,1,1,1,loan,secretariado,1,0.461538462,0.333333333,0.333333333,0,0,0,0
ipompa,bombas,bombas,0,0,0,0,1,loan,bombas,1,0.666666667,0.666666667,0.666666667,0,0,0,0
iporovensiya,província,província,0,0,0,0,1,loan,província,1,0.416666667,0.2,0.2,0,0,0,0
kihopatisani,batizei-vos,batizei-vos,0,0,0,0,1,loan,kihopatisani,0,0,0,0.8,0,0,0,0
omarrupa,marrupa,marrupa,0,0,0,0,1,loan,marrupa,1,0.125,0,0,0,0,0,0
oportukaale,portugal,portugal,0,0,0,1,1,loan,portugal,1,0.363636364,0.4,0.4,0,0,0,0
maministru,ministros,ministros,0,0,0,1,1,loan,ministros,1,0.4,0,0,0,0,0,0
internatu,internato,internato,0,0,0,0,1,loan,internato,1,0.111111111,0,0,0,0,0,0
aramaiko,aramaico,aramaico,0,0,0,0,1,loan,aramaico,1,0.125,0,0,0,0,0,0
onorteesti,norte,norte,0,0,0,1,1,loan,norte,1,0.5,0,0,0,0,0,0
itistritu,distrito,distrito,0,0,0,1,1,loan,distrito,1,0.333333333,0.5,0.5,0,0,0,0
município,município,município,0,0,1,0,1,loan,município,1,0,0,0,0,0,0,0
kansas,cânsas,kansas,0,0,0,0,1,loan,cansas,1,0.166666667,0,0,0,0,0,0
thomas,tomas,thomas,0,1,0,0,1,loan,tomas,1,0.166666667,0,0,0,0,0,0
sertifikaatu,sertificado,certificado,0,0,0,1,1,loan,certificado,1,0.416666667,0.166666667,0.166666667,0,0,0,0
alteiya,aldeia,aldeia,0,0,1,0,1,loan,aldeia,1,0.285714286,1,1,0,0,0,0
enciclopédia,enciclopédia,enciclopédia,1,0,1,1,1,loan,enciclopédia,1,0,0,0,0,0,0,0
guruwe,gurué,gurué,1,0,0,0,1,loan,gurué,1,0.333333333,0.333333333,0.333333333,0,0,0,0
tiretoora,diretora,diretora,0,0,0,0,1,loan,diretora,1,0.222222222,0.25,0.25,0,0,0,0
tiriku,trigo,trigo,0,0,0,0,1,loan,trigo,1,0.5,0.666666667,0.666666667,0,0,0,0
xuunhyu,junho,junho,0,0,1,0,1,loan,junho,1,0.571428571,0.5,0.5,0,0,0,0
cartapiyu,cartão,cardápio,0,0,0,1,1,loan,cartão,1,0.555555556,0.25,0.25,0,0,1,0
ruwanta,ruanda,ruanda,0,0,0,0,1,loan,ruanda,1,0.285714286,0.5,0.5,0,0,0,0
otribunal,tribunal,tribunal,1,0,0,1,1,loan,tribunal,1,0.111111111,0,0,0,0,0,0
omaputo,maputo,maputo,0,0,0,0,1,loan,maputo,1,0.142857143,0,0,0,0,0,0
ekravasawu,gravação,gravação,0,0,0,1,1,loan,gravação,1,0.6,0.6,0.6,0,0,0,0
examines,examines,examina,0,0,0,0,1,loan,examines,1,0,0,0,0,0,0,0
sesekulu,século,século,0,0,0,0,1,loan,século,1,0.625,0,0,0,0,0,0
ipersentaaxe,percentagem,percentagem,0,0,0,0,1,loan,percentagem,1,0.416666667,0.2,0.2,0,0,0,0
reitoore,reitor,reitor,0,0,1,0,1,loan,reitor,1,0.25,0.333333333,0.333333333,0,0,0,0
napatisiya,batize,batize,0,0,0,0,1,loan,batize,1,0.7,0.5,0.5,0,0,0,0
yekoniya,jecónia,jeconias,0,0,0,0,1,loan,yekoniya,0,0,0,0.333333333,0,0,0,0
asempeleeya,assembleia,assembleia,0,0,0,0,1,loan,assembleia,1,0.454545455,0.25,0.25,0,0,0,0
eparalelepiipetu,paralelepípedo,paralelepípedo,0,0,0,0,1,loan,paralelepípedo,1,0.3125,0.25,0.25,0,0,0,0
essemana,semana,semana,0,0,0,1,1,loan,semana,1,0.25,0,0,0,0,0,0
atratisau,atratição,tradição,0,0,1,1,1,loan,atratisau,0,0,0,0,0,0,0,0
onkomentari,comentou,comentou,0,0,0,0,1,loan,comentou,1,0.545454545,0.4,0.4,0,0,0,0
inpeeriyu,império,império,0,0,0,0,1,loan,império,1,0.555555556,0,0,0,0,0,0
iferemento,fermento,fermento,0,0,0,0,1,loan,fermento,1,0.2,0.25,0.25,0,0,0,0
ipapiru,papiro,papiro,0,0,0,0,1,loan,papiro,1,0.285714286,0,0,0,0,0,0
ekumunikasawu,comunicação,comunicação,0,0,0,0,1,loan,comunicação,1,0.615384615,0.2,0.2,0,0,0,0
orochester,rochester,rochester,0,0,0,1,1,loan,orochester,0,0,0,0,0,0,0,0
epoortu,porto,porto,0,0,0,1,1,loan,porto,1,0.428571429,0,0,0,0,0,0
miriyamu,miriam,miriam,0,0,0,0,1,loan,miriam,1,0.25,0.333333333,0.333333333,0,0,0,0
oyrussalemu,jerusalém,jerusalém,0,0,0,1,1,loan,jerusalém,1,0.454545455,0.5,0.5,0,0,0,0
sackarataari,secretário,secretário,0,0,0,0,1,loan,secretário,1,0.583333333,0.2,0.2,0,0,0,0
ekononomiya,economia,economia,0,0,0,0,1,loan,economia,1,0.363636364,0,0,0,0,0,0
eporoxeetu,projeto,projeto,0,0,0,0,1,loan,projeto,1,0.5,0.5,0.5,0,0,0,0
opequim,pequim,pequim,1,0,1,0,1,loan,pequim,1,0.142857143,0,0,0,0,1,0
coloniali,colonial,colonial,0,0,1,0,1,loan,colonial,1,0.111111111,0.25,0.25,0,0,1,0
etekonoloxia,tecnologia,tecnologia,0,0,1,0,1,loan,tecnologia,1,0.333333333,0.4,0.4,0,0,0,0
epronce,pronce,bronze,0,0,0,1,1,loan,prince,1,0.285714286,0,0,0,0,0,0
iliivuru,livro,livros,0,0,0,0,1,loan,livro,1,0.5,0,0,0,0,0,0
episina,piscinas,piscinas,0,0,0,0,1,loan,piscinas,1,0.375,0,0,0,0,0,0
emperesariali,empresarial,empresarial,0,0,1,0,1,loan,empresarial,1,0.153846154,0.2,0.2,0,0,0,0
opalacio,palácio,palácio,0,0,1,0,1,loan,palácio,1,0.25,0,0,0,0,0,0
instrumental,instrumentais,instrumentais,0,0,0,1,1,loan,instrumentais,1,0.153846154,0,0,0,0,0,0
kurusu,curso,curso,0,0,0,0,1,loan,curso,1,0.5,0.333333333,0.333333333,0,0,0,0
sapalastiku,plástico,plástico,0,0,0,1,1,loan,plástico,1,0.545454545,0.2,0.2,0,0,0,0
ekomite,comitê,comitê,0,0,0,0,1,loan,comité,1,0.428571429,0,0,0,0,0,0
univirsitaate,universidade,universidade,0,0,0,0,1,loan,universidade,1,0.307692308,0.25,0.25,0,0,0,0
efacultaati,faculdade,faculdade,0,0,0,0,1,loan,faculdade,1,0.454545455,0.5,0.5,0,0,1,1
etixitiriitu,distrito,distrito,0,0,0,0,1,loan,distrito,1,0.583333333,0.8,0.8,0,0,0,0
ekapitulu,capítulos,capítulos,0,0,0,0,1,loan,capítulos,1,0.555555556,0,0,0,0,0,0
tiripunaali,tribunal,tribunal,0,0,0,0,1,loan,tribunal,1,0.363636364,0.6,0.6,0,0,0,0
etistiriito,distrito,distrito,0,0,0,1,1,loan,distrito,1,0.363636364,0.666666667,0.666666667,0,0,0,0
omosampiki,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.6,0.2,0.2,0,0,0,0
istaatu,estado,estado,0,0,0,1,1,loan,estado,1,0.571428571,0.5,0.5,0,0,0,0
waamerika,américas,américas,0,0,0,0,1,loan,américas,1,0.555555556,0.25,0.25,0,0,0,0
ecampo,campo,campo,0,0,0,0,1,loan,campo,1,0.166666667,0,0,0,0,1,0
odover,dover,dover,1,0,0,0,1,loan,dever,1,0.333333333,0,0,0,0,0,0
isantuário,santuários,santuários,0,0,1,0,1,loan,santuários,1,0.2,0,0,0,0,0,0
imililiituru,mililitro,mililitro,0,0,0,0,1,loan,mililitro,1,0.333333333,0.25,0.25,0,0,0,0
enpaxatoore,embaixador,embaixador,0,0,0,0,1,loan,embaixador,1,0.545454545,0.6,0.6,0,0,0,0
fapirica,fábrica,fábrica,0,0,0,0,1,loan,fábrica,1,0.375,0.5,0.5,1,0,1,0
ekapitale,capital,capital,0,0,0,0,1,loan,capital,1,0.333333333,0.25,0.25,0,0,0,0
afirirka,áfrica,áfrica,0,0,0,0,1,loan,áfrica,1,0.5,0,0,0,0,0,0
ecalasse,classe,classe,0,0,0,1,1,loan,classe,1,0.25,0.333333333,0.333333333,0,0,1,0
ilocalitaate,localidade,localidade,0,0,0,0,1,loan,localidade,1,0.333333333,0.25,0.25,0,0,1,0
ochipre,chipre,chipre,0,0,0,1,1,loan,chipre,1,0.142857143,0,0,0,0,0,0
espinkaarta,espingarda,espingarda,0,0,0,1,1,loan,espingarda,1,0.272727273,0.5,0.5,0,0,0,0
poroceetu,porcento,porcento,0,0,0,0,1,loan,porcento,1,0.333333333,0.5,0.5,0,0,0,0
erelatooriyo,relatório,relatório,0,0,0,0,1,loan,relatório,1,0.333333333,0,0,0,0,0,0
ikerexa,igrejas,igrejas,0,0,0,0,1,loan,igrejas,1,0.571428571,1,1,0,0,0,0
walbânia,albânia,albânia,1,0,1,0,1,loan,albânia,1,0.125,0.25,0.25,0,0,0,0
ochibuto,chibuto,chibuto,1,0,0,1,1,loan,chibuto,1,0.125,0,0,0,0,0,0
barukhi,baruque,baruque,1,1,0,0,1,loan,batuque,1,0.571428571,0.333333333,0,0,0,0,0
otiretoore,diretor,diretor,0,0,0,0,1,loan,diretor,1,0.4,0.5,0.5,0,0,0,0
talitha,talita,talita,0,1,0,0,1,loan,palita,1,0.285714286,0.333333333,0,0,0,0,0
exikoolela,escola,escola,0,0,0,0,1,loan,escola,1,0.6,0,0,0,0,0,0
ikulupi,clube,clube,0,0,0,0,1,loan,clube,1,0.714285714,0.666666667,0.666666667,0,0,0,0
omosampiikim,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.583333333,0.2,0.2,0,0,0,0
amunisipiyu,município,município,0,0,0,0,1,loan,município,1,0.454545455,0,0,0,0,0,0
otiripunaale,tiribunal,tribunal,0,0,0,0,1,loan,tribunal,1,0.416666667,0.6,0.4,0,0,0,0
exaveli,javel,javel,0,0,0,0,1,loan,ravel,1,0.428571429,0.666666667,0.666666667,0,0,0,0
yoova,jovas,jer,0,0,0,0,1,loan,movas,1,0.6,0.5,0.5,0,0,0,0
mocambique,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.1,0.2,0.2,0,0,1,0
yaoportukaale,portugal,portugal,0,0,1,1,1,loan,portugal,1,0.461538462,0.4,0.4,0,0,0,0
wethiopia,etiopia,etiopia,0,1,1,0,1,loan,etiópia,1,0.333333333,0.333333333,0.333333333,0,0,0,0
omampuru,membro,membro,0,0,0,0,1,loan,membro,1,0.625,0.666666667,0.666666667,0,0,0,0
nasionale,nacional,nacional,0,0,1,0,1,loan,nacional,1,0.222222222,0.25,0.25,0,0,0,0
iperola,pérolas,pérolas,0,0,0,0,1,loan,pérolas,1,0.428571429,0,0,0,0,0,0
ebiblioteka,bibliotéca,biblioteca,1,0,1,1,1,loan,biblioteca,1,0.181818182,0,0,0,0,0,0
okovernatora,governadora,governadora,0,0,0,0,1,loan,governadora,1,0.25,0.4,0.4,0,0,0,0
kosultoore,consultor,consultor,0,0,0,0,1,loan,consultor,1,0.4,0.5,0.5,0,0,0,0
paapa,papá,papa,0,0,0,0,1,loan,papá,1,0.4,0,0,0,0,0,0
ifakulitaate,faculdade,faculdade,0,0,0,0,1,loan,faculdade,1,0.5,0.25,0.25,0,0,0,0
yoprasili,brasil,brasil,0,0,0,1,1,loan,brasil,1,0.444444444,0.666666667,0.666666667,0,0,0,0
maakina,máquinas,máquinas,0,0,0,0,1,loan,máquinas,1,0.5,0,0,0,0,0,0
omosaampiiki,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.583333333,0.2,0.2,0,0,0,0
makapitau,capitão,capitão,0,0,1,0,1,loan,capitão,1,0.555555556,0.25,0.25,0,0,0,0
pilatu,pilatos,pilatos,0,0,0,0,1,loan,pilatos,1,0.285714286,0,0,0,0,0,0
biibiliyae,bíblia,bíblia,1,0,1,0,1,loan,bíblia,1,0.5,0,0,0,0,0,0
èpulítika,político,político,0,0,0,0,1,loan,político,1,0.444444444,0,0,0,0,0,0
ekataraata,cadrata,catarata,0,0,0,0,1,loan,ekataraata,0,0,0,0.25,0,0,0,0
ereitoriya,reitoria,reitoria,0,0,1,0,1,loan,reitoria,1,0.2,0,0,0,0,0,0
wikepedia,wek pedia,wikipédia,1,0,1,0,1,loan,wikepedia,0,0,0,0.2,0,0,0,0
onairóbi,nairóbi,nairóbi,1,0,0,0,1,loan,onairóbi,0,0,0,0,0,0,0,0
etistiriitu,distrito,distrito,0,0,0,1,1,loan,distrito,1,0.454545455,0.666666667,0.666666667,0,0,0,0
yubileyo,jubileu,jubileu,1,0,0,0,1,loan,jubileu,1,0.375,0.333333333,0.333333333,0,0,0,0
mafarisi,faisis,fariseus,0,0,0,0,1,loan,mafarisi,0,0,0,0.5,0,0,0,0
ahitofeli,citofél,aitofel,0,0,0,0,1,loan,ahitofeli,0,0,0,0.666666667,0,0,0,0
enaforomari,formou,formou,0,0,0,0,1,loan,formou,1,0.636363636,0.6,0.6,0,0,0,0
maana,maná,maná,0,0,0,0,1,loan,maná,1,0.4,0,0,0,0,0,0
eviila,vila,vila,0,0,0,0,1,loan,vila,1,0.333333333,0,0,0,0,0,0
exekutivu,executivo,executivo,0,0,0,0,1,loan,executivo,1,0.222222222,0,0,0,0,0,0
ikuvernu,governos,governos,0,0,0,0,1,loan,governos,1,0.625,0.333333333,0.333333333,0,0,0,0
eporocarama,programa,programa,0,0,0,0,1,loan,programa,1,0.363636364,0.6,0.6,0,0,1,0
mozambique,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.1,0,0,0,0,1,0
toropikaali,tropical,tropical,0,0,0,0,1,loan,tropical,1,0.363636364,0.4,0.4,0,0,0,0
ekoobri,cobre,cobre,1,0,0,1,1,loan,cobre,1,0.571428571,0,0,0,0,0,0
